VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments
4gwNRyAmgcc,https://www.youtube.com/watch?v=4gwNRyAmgcc,UCZRUrG90OcM54Sl-gkHdpFQ,Bác Sĩ Tiểu Đường,Personal,Chỉ Cần 3 PHÚT MỖI SÁNG Giúp Ổn Định ĐƯỜNG HUYẾT Suốt Cả Ngày – Ai Bị TIỂU ĐƯỜNG Cũng Làm Được!,552,16300,21868,2025-08-06T11:30:04Z,29M36S,90
97j15IdLV-0,https://www.youtube.com/watch?v=97j15IdLV-0,UCUjgvq3yi_bK9a10M7PoNkw,Doctor247,Personal,"Bay drone cứu người giữa lũ, đột phá điều trị tiểu đường không cần insulin | Tin 4/7/2025",0,134000,1369,2025-07-04T03:26:05Z,58S,0
RP6TLej73Ek,https://www.youtube.com/watch?v=RP6TLej73Ek,UCGt2gnYx0wWuWsAEbskH6tA,Tinh Hoa Sức Khỏe,Personal,2 CÁCH ĂN UỐNG ĐẨY LÙI BỆNH TIỂU ĐƯỜNG TYPE 2 TẬN GỐC HIỆU QUẢ CHỈ SAU 1 THÁNG!,1,1120,91,2025-08-12T03:57:16Z,19M5S,1
4f-wlaiU4ug,https://www.youtube.com/watch?v=4f-wlaiU4ug,UC68a6WifOnVmdKg70eL2ecw,beautifull life,Personal,Những loại trái cây tốt cho người bị bệnh tiểu đường#food  #healthyfood#healthy #fruit #health,0,28,23,2025-07-21T05:49:56Z,5M,1
qOozbV-GUfY,https://www.youtube.com/watch?v=qOozbV-GUfY,UCqKEGZohgRlDkxCZ6S_CSgQ,CHÂN THIỆN MỸ BÁCH NIÊN,Personal,Bệnh Tiểu Đường Type 2 - 5 Sai Lầm Khiến Bạn Không Thể Kiểm Soát Đường Huyết (5 Câu Hỏi Thường Gặp),3790,202000,279145,2025-04-03T13:01:16Z,22M33S,367
pfHbM0JBL-I,https://www.youtube.com/watch?v=pfHbM0JBL-I,UC8IXGPOyseze4BRDXRGOAKw,Tiểu đường YHCD,Personal,GIÁO DỤC BỆNH NHÂN DTD TYPE1 - Buổi 2: Cách theo dõi đường huyết và biến chứng ĐTĐ P1,0,0,4,2022-10-01T14:38:53Z,5M33S,0
Ye-BcPcqKdU,https://www.youtube.com/watch?v=Ye-BcPcqKdU,UCK3EGSpowGlD3He6HqYZLlQ,Mom Life Maggie USA,Personal,Bệnh Tiểu Đường Liên Quan Đến Sức Khỏe Răng Miệng 🦷#oralhygiene #oralhealth #dentalhygienist,3,14000,466,2025-03-25T15:41:34Z,1M2S,0
iJLehAdWeHY,https://www.youtube.com/watch?v=iJLehAdWeHY,UCYamLtzhZTGyBN2LfSHKzDg,Phạm Thị Ánh Nguyệt,Personal,Tâp 1- Giới thiệu sách Mật Mã Tiểu Đường  - 4/11/2023,36,248,1509,2023-11-07T00:35:06Z,59M44S,23
49e6Dw7KEz0,https://www.youtube.com/watch?v=49e6Dw7KEz0,UCJCOcZd0aLoqQBGegKaRwag,Thuốc Nam Trường Sinh,Personal,Tiểu đêm nhiều lần nguyên nhân do đâu?,9,7220,1450,2025-08-07T13:07:46Z,1M45S,0
67O-9FppDeQ,https://www.youtube.com/watch?v=67O-9FppDeQ,UCLArN7MD4RJNwhHgyqmVmQQ,Minh Triết Tuổi Già,Personal,Người TIỂU ĐƯỜNG Top 5 THÓI QUEN BUỔI SÁNG giúp HẠ ĐƯỜNG HUYẾT hiệu quả,2,7,67,2025-08-13T07:00:06Z,17M43S,2
9hQrOm2F8GY,https://www.youtube.com/watch?v=9hQrOm2F8GY,UCZRUrG90OcM54Sl-gkHdpFQ,Bác Sĩ Tiểu Đường,Personal,Chỉ Cần 1 VIÊN VITAMIN MỖI SÁNG – Giúp Loại Bỏ Hẳn Bệnh TIỂU ĐƯỜNG - Ổn Định Đường Huyết Cả Ngày!,642,16300,18485,2025-08-09T11:30:12Z,25M49S,123
yL-Cip0x1eQ,https://www.youtube.com/watch?v=yL-Cip0x1eQ,UCoqA9gHM164me0_3OCZ_euQ,Khỏe Mỗi Ngày Tuổi 60,Personal,"Người Tiểu Đường: Ăn Trứng Với Chuối Xanh  -  Hút Sạch Đường Trong Máu, Thần Dược Chữa Bách Bệnh!",92,16900,6371,2025-08-11T11:25:56Z,27M54S,15
8dpN9K7uUG0,https://www.youtube.com/watch?v=8dpN9K7uUG0,UCTGBpkQFCo0ixkj3EGFUVYg,OneTV,Personal,"Cô Gái Ngồi Tù Oan 5 Năm, Ngày Trở Về Lật Tung Thành Phố Trả Thù Mẹ Con Tiểu Tam Giành Lại Tài Sản",622,3640000,171319,2025-08-11T14:00:12Z,1H50M7S,19
8dpN9K7uUG0,https://www.youtube.com/watch?v=8dpN9K7uUG0,UCTGBpkQFCo0ixkj3EGFUVYg,OneTV,Personal,"Cô Gái Ngồi Tù Oan 5 Năm, Ngày Trở Về Lật Tung Thành Phố Trả Thù Mẹ Con Tiểu Tam Giành Lại Tài Sản",622,3640000,171319,2025-08-11T14:00:12Z,1H50M7S,19
Xm52XX2eeJs,https://www.youtube.com/watch?v=Xm52XX2eeJs,UC2GqAlxvdTtJq_vCtSd0z9Q,Đậu bắp TV,Personal,Bệnh tiểu đường có ăn được thịt gà không?- Nhóm người tiểu đường nên ăn kiêng,23,244,8721,2019-02-01T01:14:42Z,11M2S,0
BBU1G2d-Lak,https://www.youtube.com/watch?v=BBU1G2d-Lak,UCBsxWfGXZXzohMif3A0ba0Q,Sống Khỏe & Sống Tốt,Personal,"3 loại rau củ giúp diệt sạch tế bào u.ng thư, càng ăn càng sống thọ - SKST",683,925000,52339,2025-08-12T06:34:26Z,23M32S,43
IktS-cFMSO0,https://www.youtube.com/watch?v=IktS-cFMSO0,UCP1wTkiwnC1b6c-fT3ZrA4g,PhimZ,Personal,"Cậu Bé Trốn Gầm Bàn Vô Tình Cứu Tổng Tài Khỏi Tên Cướp Liều Lĩnh, Ai Ngờ Là Cha Tình Một Đêm Của Mẹ",275,658000,70647,2025-08-11T04:09:06Z,1H15M37S,14
pkYkcrm6Bnc,https://www.youtube.com/watch?v=pkYkcrm6Bnc,UCP1wTkiwnC1b6c-fT3ZrA4g,PhimZ,Personal,"Tên Ăn Mày Bị Vợ Đẩy Xuống Vách Núi, Được Tiên Nhân Cứu Mạng Truyền Hết Võ Công, Hóa Chiến Thần",664,658000,113209,2025-08-08T07:36:24Z,2H30M58S,12
BrnZoK1yCTk,https://www.youtube.com/watch?v=BrnZoK1yCTk,UCrWvm9jp07uNA47l9H0TfSA,Yêu Phim,Personal,"Cô Gái Đào Mỏ Khinh Thường Tên Ăn Mày Nhặt Rác Ngoài Đường, Ai Ngờ Anh Lại Là Tỷ Phú Ẩn Danh",1765,2920000,305184,2025-08-08T10:32:01Z,1H51M15S,19
ldt7KynweUo,https://www.youtube.com/watch?v=ldt7KynweUo,UCmHWb94bi1kE3HejRRfmHLg,Hi Phim,Personal,Anh Công Nhân Quét Rác Bị Nữ Đại Gia Sỉ Nhục Nào Ngờ Là Chủ Tịch Ẩn Danh Trừng Trị Cô Gái Hống Hách,576,975000,162343,2025-08-11T12:01:27Z,1H51M58S,9
d0kCqB7HW18,https://www.youtube.com/watch?v=d0kCqB7HW18,UCefsUn422ab6hsKo_a_xA_A,Thiết Bị Y Tế 3TMart,Personal,"6 Bài Thuốc Hay Từ Cây Mã Đề – Thanh Nhiệt, Giải Độc, Tiêu Viêm Cực Tốt!",141,26700,42900,2025-08-11T02:00:35Z,22S,0
Fk6S8JER4Sw,https://www.youtube.com/watch?v=Fk6S8JER4Sw,UCGCkz8jtJOG2-JzgmXKf1mQ,SỐNG KHỎE CÙNG BỆNH MÃN TÍNH,Personal,Bệnh tiểu đường - Phần 3 -7 ngày thực đơn cho người tiểu đường #kiểmsoátđườnghuyết #food,1,15,242,2025-08-12T04:25:42Z,2M6S,0
e-eBxPppusM,https://www.youtube.com/watch?v=e-eBxPppusM,UC25IARz4DrVk1fT51FkbIIQ,Curves - CLB Thể Dục 30 Phút Dành Cho Nữ,Personal,cô Thoa U60 đạt được kết quả tốt được lý giải bằng 3 yếu tố chính:,0,19700,2,2025-08-12T00:00:48Z,1M16S,0
v9nBg2JYqt8,https://www.youtube.com/watch?v=v9nBg2JYqt8,UCrWBQyLYa2cS69qqouxg9Hw,THUCDUONGTTHIENDAI,Personal,"Luput ban đỏ- tự miễn, tiểu đường type 1, đa xơ cứng, rối loạn tuyến giáp-THUCDUONGTHANTHIEN.COM",0,48,6,2022-06-22T08:02:54Z,1H7M57S,0
v0-5iRF12J0,https://www.youtube.com/watch?v=v0-5iRF12J0,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Phát Hiện Loại Quả Tên Thần Kỳ Giúp Trị Tiểu Đường Ngừa Ung Thư Rất Hiệu Quả Ai Biết Đều Sống Thọ,41,103000,7523,2021-03-25T00:01:06Z,14M13S,4
pR3TO9R49nA,https://www.youtube.com/watch?v=pR3TO9R49nA,UCbLKvMRsjidO5jh_J7oYzvw,Xe Điện 365 ,Personal,Bệnh Tiểu Đường Hồi Phục Hoàn Toàn Như 1 Phép Màu Nhờ Đều Đặn Dùng 2 Thìa Này Mỗi Ngày,18,28700,3092,2020-06-27T09:58:01Z,10M54S,3
EV6E_mwg_oI,https://www.youtube.com/watch?v=EV6E_mwg_oI,UCyWEFoVfuLzd2s8S4KqeR9g,Trần Sơn,Personal,Tiểu đường Type-1 có mổ cận được không | Trần Sơn #transon #tieuduong #tieuduongvadaiduong,0,856,8,2024-05-21T02:25:51Z,1M48S,0
RXsZe511X4Q,https://www.youtube.com/watch?v=RXsZe511X4Q,UCbgbFPyxNnYohHNoO2XFiLg,Thầy Thuốc Việt Nam,Personal,Bệnh tiểu đường type 1- type 2 có chữa khỏi hoàn toàn không?,0,8,54,2020-01-21T14:00:04Z,4M38S,0
-OEKX-AlqyE,https://www.youtube.com/watch?v=-OEKX-AlqyE,UCRDKRn6zEAfCYOlCt15o0Gw,Chuyện Tiểu Đường VN,Personal,Bệnh Tiểu đường là gì ?,2,70,21,2021-11-28T13:00:00Z,5M44S,0
G9lEyXWSJe8,https://www.youtube.com/watch?v=G9lEyXWSJe8,UC5N9FsB7ZGEHyeb5Pa1bjjQ,Dược Sĩ Lan,Personal,Bệnh Tiểu Đường Là Gì? Hiểu Để Không Bị | Dược Sĩ Lan,8,131000,259,2023-10-30T12:00:11Z,9M22S,2
