VideoID	VideoLink	ChannelID	ChannelName	ChannelType	VideoTitle	Likes	Subscribers	Views	PublishTime	Duration	Comments	Type
#NAME?	https://www.youtube.com/watch?v=-ZUroj7nJTU	UCqTKgojXkyhFVmEJ7WkfS0Q	BAMBOO ALPHA	Personal	"B?NH TI?U ???NG (Type 1, Type 2)"	1	302	15	2021-02-13T17:49:15Z	25M21S	0	4
WVm2zBw2b5I	https://www.youtube.com/watch?v=WVm2zBw2b5I	UCRfBYyVNvdPsc_UAhr0fjbg	Lê Th? ??nh	Personal	S? th?t v? insulin ??i v?i ng??i ti?u ???ng type 2. #tieuduong #daithaoduong #tieuduongtype2	6	169	770	2025-06-22T11:01:17Z	1M51S	0	4
600KkiwyEVg	https://www.youtube.com/watch?v=600KkiwyEVg	UCrNO8uB0lC-W7tlN6Cq7khw	D??c s? gia ?ình	Personal	"B?nh ti?u ???ng type 1, type 2 và các d?u hi?u nh?n bi?t"	9	73	145	2020-06-10T12:17:54Z	7M51S	0	4
985gPO3w_l4	https://www.youtube.com/watch?v=985gPO3w_l4	UC3hzUacdc4cPTMW0xOlegKA	NGUY?N MINH TRÍ	Personal	"B?nh ti?u ???ng type 1, type 2 & ti?u ???ng acid ketone DKA"	0	175	5	2022-11-18T07:15:32Z	25M13S	0	4
U8OR31xJ0YM	https://www.youtube.com/watch?v=U8OR31xJ0YM	UCY5q88mzRI-htS-hxwv-Rdw	Bình Yên T?ng Ngày	Personal	Ba?c Si? Chi? Ro?: Tie??u ?u?o??ng Type 2 Co? The?? ?a?o Ngu?o??c Ne??u La?m ?ie??u Na?y!	321	12100	16327	2025-05-10T12:00:53Z	23M4S	63	4
412-caW6NBU	https://www.youtube.com/watch?v=412-caW6NBU	UCbpDLkRztNMlhpvq-8SBc3Q	Bác S? Gia ?ình Sài Gòn - SFD	Personal	B?nh ti?u ???ng type 2 (?ái tháo ???ng) ?i?u tr? có h?i ph?c hay không?	12	613	488	2025-03-08T08:58:56Z	6M13S	0	4
#NAME?	https://www.youtube.com/watch?v=-H2ilwPa1jQ	UCz20G6-TxMylsNDvbFCMr8A	Ki?n th?c ti?u ???ng	Personal	?2-4?Phân lo?i b?nh ti?u ???ng - Ti?u ???ng có m?y d?ng? m?y tuýp? ?	11	387	2158	2018-11-06T10:02:45Z	3M6S	0	4
8nopox8Wu-A	https://www.youtube.com/watch?v=8nopox8Wu-A	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	Ch? s? bao nhiêu là ti?u ???ng type 2 #ti?u???ng #bepharin #apharin	10	11500	1257	2025-02-22T07:37:59Z	34S	0	4
E7qPQ_HKgIY	https://www.youtube.com/watch?v=E7qPQ_HKgIY	UCB4HZL7m4x-ghBIJWEfCg5Q	D??c S? Bình	Personal	10 Bi?n Ch?ng Nguy Hi?m C?a B?nh Ti?u ???ng Type 2	0	14900	13	2024-04-19T11:00:11Z	10M	0	4
DdTVgEIiiF8	https://www.youtube.com/watch?v=DdTVgEIiiF8	UCbpDLkRztNMlhpvq-8SBc3Q	Bác S? Gia ?ình Sài Gòn - SFD	Personal	"Doanh Nhân và B?nh ti?u ???ng type 2 | Bác s? h?i - b?nh nhân ""AI"" tr? l?i"	1	613	51	2025-02-20T10:36:19Z	6M54S	0	4
M50XyjZlYjQ	https://www.youtube.com/watch?v=M50XyjZlYjQ	UCOjtmahqL82XB_-SiBoqL-w	Thuy Anh Nguyen	Personal	Nguyên nhân d?n ??n Ti?u ???ng Type II	0	34	2	2022-11-14T10:57:35Z	4M15S	0	4
WSSgwY4QZfI	https://www.youtube.com/watch?v=WSSgwY4QZfI	UCWPwkxEJwTtKf85HufBudNA	Ki?n M? H??ng	Personal	T?m soát b?nh ti?u ???ng type 2 #tieuduong #daithaoduong #tieuduongvadaiduong	1	355	36	2025-01-15T00:35:03Z	1M32S	0	4
Eo48F-Ka-h8	https://www.youtube.com/watch?v=Eo48F-Ka-h8	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	BEPHARIN - ?I?U TR? TI?U ???NG HI?U QU? NH?T HI?N NAY	11	11500	795	2020-12-18T04:33:52Z	6M48S	2	4
YISciKluxT0	https://www.youtube.com/watch?v=YISciKluxT0	UCSLmSJsdp_we7C2vhPb631w	Pham Xuan Thanh	Personal	Tôi ti?u ???ng type m?y? Type 2 ??	2	11	95	2023-12-11T14:43:25Z	4M5S	0	4
K4WmjO04TNU	https://www.youtube.com/watch?v=K4WmjO04TNU	UCbpDLkRztNMlhpvq-8SBc3Q	Bác S? Gia ?ình Sài Gòn - SFD	Personal	?ái tháo ???ng hay ti?u ???ng type 2 là gì? #tieuduonglagi #tieuduongtype2  #bacsigiadinhsaigon	5	613	628	2024-09-18T00:21:49Z	48S	0	4
TRcKkMzKEMM	https://www.youtube.com/watch?v=TRcKkMzKEMM	UCRVLNpzPoztARLpW2tmMGPQ	??C TÂM AN - NI?M TIN S?C KH?E C?A B?N	Personal	B?nh ti?u ???ng Type 1 & Type 2	4	209	17	2020-08-20T14:30:32Z	25M21S	0	4
We76TWqH1xo	https://www.youtube.com/watch?v=We76TWqH1xo	UCMA-zT_r3OlmiY9kcghD07Q	Tu?i X? Chi?u Official	Organization	7 B??c ??o Ng??c Ti?u ???ng Type 2 T? Nhiên – Th?c Hành Hàng Ngày D? Dàng	0	1630	31	2025-07-27T00:05:24Z	12M29S	0	4
eBZ2smHXJGg	https://www.youtube.com/watch?v=eBZ2smHXJGg	UCC6J3Ggq-HQQd2BpfZJRK_g	CLB khiêu v? HBeo Lee	Personal	Th?c ph?m ch?a lành b?nh ti?u ???ng type 2	0	1910	4	2021-06-05T23:27:22Z	3M12S	0	4
_zaWUAMkE2g	https://www.youtube.com/watch?v=_zaWUAMkE2g	UComBgdbGcyGHt127eyhftnw	VIET MY 	Personal	"#93 Ti?u ???ng lo?i II ?nh h??ng ??n tuy?n tu?, thu?c Metformin giúp s?ng lâu?"	249	206000	7298	2024-09-24T23:00:31Z	47S	3	4
47hxvNO9dh0	https://www.youtube.com/watch?v=47hxvNO9dh0	UCbLKvMRsjidO5jh_J7oYzvw	Xe ?i?n 365 	Personal	3 Cách Ch?a B?nh Ti?u ???ng Type 2 ??n Gi?n B?nh T? Bi?n M?t Lúc Nào Ch?ng Hay | Kh?e ??p T? Nhiên	23	28700	5512	2020-08-25T01:16:28Z	10M24S	6	4
UpXq6m6HHwE	https://www.youtube.com/watch?v=UpXq6m6HHwE	UCCBL1xeBVoTUgrZRaiKg3DA	Phan Thanh V?nh	Personal	Nh?ng lo?i trái cây t?t cho b?nh ti?u ???ng - Phan Thanh V?nh	347	54400	62884	2024-03-29T13:45:01Z	44S	0	4
rUbQFVWpPQ0	https://www.youtube.com/watch?v=rUbQFVWpPQ0	UCTR7tvQ0VqOkGgFdv8sN5kA	Series Ti?u ???ng	Personal	Nh?ng ??i t??ng có NGUY C? CAO b? TI?U ???NG TYPE 2	0	102	22	2023-11-02T05:00:24Z	44S	0	4
kVTgkgxuXYM	https://www.youtube.com/watch?v=kVTgkgxuXYM	UCbpDLkRztNMlhpvq-8SBc3Q	Bác S? Gia ?ình Sài Gòn - SFD	Personal	Ng??i b?nh ?ái tháo ???ng type 2 s?ng ???c bao lâu? #bacsigiadinhsaigon #daithaoduong #tieuduong	19	613	2856	2024-10-26T06:47:17Z	58S	0	4
VeW94wEi1jQ	https://www.youtube.com/watch?v=VeW94wEi1jQ	UCQJiDpjk6Gh5eBmUwJPZnhA	Lan Thích C?m Nhà	Personal	Ki?m soát ???ng huy?t cho ng??i ti?u ???ng type 2 ngay t?i nhà #tieuduong #giammo #lanthichcomnha	11	64	452	2024-06-12T13:50:34Z	1M1S	0	4
dPqRu64yIE0	https://www.youtube.com/watch?v=dPqRu64yIE0	UC3okdxj3ECiUeP4PxG-WsCw	S?c kho? ??i s?ng	Personal	2 l?i nói d?i v? ti?u ???ng type 2 #tieuduong #tieuduongtuyp2 #daithaoduong #Bacsihuyen #xuhuong	6	32	744	2024-08-27T02:05:30Z	34S	0	4
Ud7dH1ievIo	https://www.youtube.com/watch?v=Ud7dH1ievIo	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	BEPHARIN - TI?U ???NG TYPE 2 LÀ GÌ?	3	11500	64	2019-05-31T08:09:15Z	3M36S	2	4
kxp9kDMFYNk	https://www.youtube.com/watch?v=kxp9kDMFYNk	UCo_wWUIWRI8abpMs7Hvl4KA	S?ng Kh?e M?i Ngày	Personal	H?t Ti?u ???ng Type 2 Ch? B?ng Ch? ?? ?n U?ng Mà Không C?n Dùng Thu?c	0	2870	12	2025-05-26T00:30:38Z	13M43S	0	4
oqpyuQZjrpU	https://www.youtube.com/watch?v=oqpyuQZjrpU	UCrD1ekDnbobpZ8CujTU7NPg	Truc Duy House	Personal	"B?nh ti?u ???ng type 1, type 2 & ti?u ???ng acid ketone DKA"	0	72	4	2021-12-23T01:45:31Z	25M13S	0	4
yJUm7kzbHFY	https://www.youtube.com/watch?v=yJUm7kzbHFY	UCt5435NEOLzxR40mHVvj9VQ	KTN S?ng ??p	Personal	?N SÁNG TR??C 8H30 GI?M NGUY C? M?C TI?U ???NG TYPE 2 | NGUYÊN NG?C | S?NG ??P RADIO	129	244000	4626	2021-04-23T14:06:28Z	5M19S	14	4
WOKb8Qztkxw	https://www.youtube.com/watch?v=WOKb8Qztkxw	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	Ti?u ???ng type 2 u?ng thu?c gì? #tieuduong #nguyencongduc #shortvideo	5	11500	195	2024-06-14T09:15:03Z	54S	0	4
RLRyai0E5QA	https://www.youtube.com/watch?v=RLRyai0E5QA	UCp6mBHzWMjnGr7Bi9jDG9mQ	Quang Huy	Personal	Cách tr? TI?U ???NG TYPE 2 ??n gi?n nh?t!!	0	30	5	2024-09-07T16:00:44Z	4M1S	0	4
ojYAqUFClNQ	https://www.youtube.com/watch?v=ojYAqUFClNQ	UCKJQWeSKuPzt1Xu9QzesLTA	Ki?m soát Ti?u ???ng	Personal	? Ng??i ti?u ???ng có u?ng ???c cà phê không?	9	46	969	2025-06-21T02:00:53Z	1M38S	0	4
MGp-l01IyvA	https://www.youtube.com/watch?v=MGp-l01IyvA	UC6Ey56XLmLk0Bm68W4lm70Q	Bùi H?ng Quân	Personal	gi?m m? nhanh giúp phòng tránh ti?u ???ng type-2 #shorts#dequan#khanginsulin#feelgreat	0	4150	7	2023-11-12T22:48:08Z	1M28S	0	4
dIf5poTwglY	https://www.youtube.com/watch?v=dIf5poTwglY	UCzeims7_RXbNX021qObun8A	Ki?n Th?c Ti?u ???ng	Personal	"B?nh ti?u ???ng type 2: Nguyên nhân, bi?n ch?ng, ??i t??ng d? m?c nh?t"	0	5	5	2020-01-07T08:45:00Z	6M13S	0	4
b6Fhh81e2Zg	https://www.youtube.com/watch?v=b6Fhh81e2Zg	UCbpDLkRztNMlhpvq-8SBc3Q	Bác S? Gia ?ình Sài Gòn - SFD	Personal	Ai c?n ph?i t?m soát b?nh ti?u ???ng type 2 ? #bacsigiadinhsaigon #tieuduongtype2 #daithaoduong	1	613	22	2024-11-12T08:04:00Z	55S	0	4
295NB4B9Xh0	https://www.youtube.com/watch?v=295NB4B9Xh0	UCbpDLkRztNMlhpvq-8SBc3Q	Bác S? Gia ?ình Sài Gòn - SFD	Personal	B?nh nhân ti?u ???ng c?n nh? ?i?u th? 2: T?p th? d?c m?i ngày #bacsigiadinhsaigon #tieuduongtype2	5	613	1464	2024-11-17T04:52:05Z	1M	0	4
z8QPlBJSWbI	https://www.youtube.com/watch?v=z8QPlBJSWbI	UCzaAqilYYIZ_Jfg07goVG6A	Nam Th?o d??c	Personal	Bi?n ch?ng b?nh ti?u ???ng type 2	0	26	125	2014-01-10T03:58:10Z	5M2S	0	4
duodRvTFpaU	https://www.youtube.com/watch?v=duodRvTFpaU	UCMZkZtwTb84Hs2cxna2hoDQ	Kiot S?c Kh?e Vi?t	Personal	D?u hi?u nh?n bi?t b?nh ti?u ???ng type 2 s?m | Kiot s?c kh?e Vi?t	18	7510	659	2021-04-19T03:42:05Z	58S	1	4
GiFb0nDaNJ0	https://www.youtube.com/watch?v=GiFb0nDaNJ0	UCtGZHFT389IMLnPNP3iCNug	Bác s? Mila Nguy?n 	Personal	Có nên ?n trái cây n?u m?c ti?u ???ng tuýp 2 #tieuduong #dinhduong #milanguyen	9	898	551	2024-06-02T14:13:32Z	32S	0	4
uEF8zLIDB_I	https://www.youtube.com/watch?v=uEF8zLIDB_I	UCp6mBHzWMjnGr7Bi9jDG9mQ	Quang Huy	Personal	Cách tr? TI?U ???NG TYPE 2 ??n gi?n nh?t!!	3	30	142	2024-09-07T16:05:59Z	41S	0	4
8-qrGSnLPRM	https://www.youtube.com/watch?v=8-qrGSnLPRM	UCqUq3qU5j-BnfcWcs9_UaWQ	Báo Ph? N?	Personal	AI giúp d? ?oán nguy c? m?c ti?u ???ng type 2 tr??c 13 n?m | Báo Ph? N?	0	35600	14	2024-12-26T02:00:05Z	1M36S	0	4
QxtEnaUhnlw	https://www.youtube.com/watch?v=QxtEnaUhnlw	UCbASh_T7D9xeezVtyiKt6CA	Khanh Duong	Personal	Video 10 - Các tình hu?ng lâm sàng ?ái tháo ???ng type 2	520	78900	37580	2023-02-24T06:19:56Z	1H43M20S	30	4
Jb9ospR57Dk	https://www.youtube.com/watch?v=Jb9ospR57Dk	UCVmYcvXlUFwPTs75KcFpOWA	MSC International Clinic	Personal	B?nh lý ?ái tháo ???ng có m?y lo?i?	0	111	2	2025-08-06T03:28:13Z	2M14S	0	4
fLeurUXCWdA	https://www.youtube.com/watch?v=fLeurUXCWdA	UCWaf5mg2EiaFA2K1yku2xgQ	Ti?m Thu?c	Personal	Bividia - Thu?c ?i?u tr? ?ái tháo ???ng type 2	0	3730	82	2024-02-19T06:38:01Z	3M44S	0	4
l6I_AWirgK8	https://www.youtube.com/watch?v=l6I_AWirgK8	UCWsyCewXja9AAKq0BZOdwcQ	Thi ??ng	Personal	Nên ?n gì khi b? ti?u ???ng type 2 - Thi ??ng - ANaNa Nhân Sâm Korea	1	106000	308	2023-11-12T02:00:30Z	2M14S	1	4
TZo_PaWX42I	https://www.youtube.com/watch?v=TZo_PaWX42I	UCAZkb0cOlIpdd1qQNiSeOoA	S?c kh?e và cu?c s?ng	Personal	2 l?i nói d?i v? ti?u ???ng type 2 #tieuduong #tieuduongtuyp2 #daithaoduong #Bacsihuyen	11	233	632	2024-08-06T05:00:26Z	59S	0	4
UwXVIMvwXmA	https://www.youtube.com/watch?v=UwXVIMvwXmA	UCOMskN2D_vfshrGgpL-o55Q	B?NH VI?N ?A KHOA MEDLATEC	Personal	Loét c?ng chân 2 bên do bi?n ch?ng ?ái tháo ???ng type II	1	86300	853	2025-04-11T07:43:25Z	1M50S	0	4
hMrFv0dOC_g	https://www.youtube.com/watch?v=hMrFv0dOC_g	UCAZkb0cOlIpdd1qQNiSeOoA	S?c kh?e và cu?c s?ng	Personal	Ti?u ???ng type 2 có ch?a ???c không #tieuduong #tieuduongtuyp2 #daithaoduong #suckhoe #Bacsihuyen	1	233	36	2024-08-01T00:00:30Z	52S	0	4
0emfD24doHw	https://www.youtube.com/watch?v=0emfD24doHw	UCBZR4I8K_SGeHSmZ2uUPmUg	S?c Kh?e Ng??i Vi?t	Personal	"B?nh ti?u ???ng type 1, type 2 & ti?u ???ng acid ketone DKA"	0	15	0	2020-10-09T07:18:01Z	25M13S	0	4
XWOI0N2sDA8	https://www.youtube.com/watch?v=XWOI0N2sDA8	UClc30r_zsbxJ71ag5La8jIw	Th?o D??c S? 1- Nam D??c Nguy?n Thi	Personal	Nguy c? ti?u ???ng type 2 tu?i trung niên	0	153000	323	2025-02-26T07:42:49Z	1M2S	0	4
bYtQgZBuOhg	https://www.youtube.com/watch?v=bYtQgZBuOhg	UCeE0FGNXnBulq7K3vksWTqA	Én Nh?	Personal	Thói quen ?n u?ng gây ra ti?u ???ng type 2 #giambeo #giammo #giammobung	2	610	446	2025-01-14T04:21:12Z	1M22S	0	4
rz3oizgjR6s	https://www.youtube.com/watch?v=rz3oizgjR6s	UC2YBdOi6b0-7TDIyI3in0ZQ	Femakul Chính Hãng 	Personal	FEMAKUL | PH? N? 40+ CÓ NGUY C? M?C TI?U ???NG TYPE 2 CAO G?P 4 L?N N?U TH??NG XUYÊN B? B?C HO?!!!	0	531	78	2025-07-03T09:04:50Z	1M24S	0	4
JE7CBOMHEJs	https://www.youtube.com/watch?v=JE7CBOMHEJs	UCYdXT2Xz944Nd_7uemycpzw	SBTN ÚC CHÂU	Personal	S?ng Vui S?ng Kho?: B?NH TI?U ???NG LO?I 2 Ph?n 2	6	19100	1886	2014-10-29T06:05:33Z	30M34S	1	4
y5GVB_jT5eQ	https://www.youtube.com/watch?v=y5GVB_jT5eQ	UCU0XAUK7lerG2Oov3fducjg	?ông S?n Truy?n thông	Personal	Phòng tránh b?nh ti?u ???ng type 2	0	7150	65	2017-01-23T15:18:17Z	14M12S	0	4
lR6cpfEE2pw	https://www.youtube.com/watch?v=lR6cpfEE2pw	UCXR9UyBZH_PKFRlUisA3RbA	Y H?C L?I S?NG VI?T NAM (VN LIFESTYLE MEDICINE)	Personal	B?n có th? ??o ng??c ti?u ???ng lo?i 2  theo bác s? Jason Fung	0	81	38	2025-07-31T12:50:10Z	1M1S	0	4
TyxEWoUp6gU	https://www.youtube.com/watch?v=TyxEWoUp6gU	UC4Tq3P4_UYmakMzfckf7EZQ	Dinh d??ng cho cu?c s?ng	Personal	NH?NG BI?U HI?N BAN ??U C?A B?NH TI?U ???NG TYPE 2!	0	2	0	2021-10-18T23:33:19Z	2M9S	0	4
z_d9bmg7hMs	https://www.youtube.com/watch?v=z_d9bmg7hMs	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	Ti?u ???ng type 2 và type 3 #ti?u???ng #lamdep #apharin	2	11500	266	2025-03-20T05:05:48Z	1M21S	0	4
zOsvdvJpnDU	https://www.youtube.com/watch?v=zOsvdvJpnDU	UCOTmkBRhVHlfC3ahw-5i6VQ	Tu?n Th?nh V??ng	Personal	Nh?ng d?u hi?u cho th?y bi?n ch?ng nguy hi?m ti?u ???ng Type2 #insulin #tieuduong #daithaoduong	1	29	3	2023-04-02T13:36:07Z	5M14S	0	4
7az-Nd8zrLM	https://www.youtube.com/watch?v=7az-Nd8zrLM	UCLawgY1w4Z9kWj81HR4ZQqA	Bác s? Trang	Personal	Ti?u ???ng type 2 có nguy hi?m không | Bác S? Trang #bács?trang #thoaihoakhop #bács?trangx??ngkh?p	27	49600	7160	2024-02-21T04:20:37Z	10S	1	4
NTNPVwvBxgY	https://www.youtube.com/watch?v=NTNPVwvBxgY	UCOZIPGZrJvyGB-zKHUAsvwA	Y H?C Channel	Organization	?ái tháo ???ng type 2/ B?nh th?n ?T? giai ?o?n IV/ Viêm ph?i BV / Suy tim/ THA/ H?i ch?ng BMV m?n	3	3220	226	2021-09-06T18:52:52Z	37M9S	0	4
wGs6uChTilY	https://www.youtube.com/watch?v=wGs6uChTilY	UCGVZXCS2eAruZQWo9fzqdxQ	Health & life	Personal	Tìm hi?u v? b?nh ti?u ???ng tuýp 2	3	620	99	2022-08-09T17:15:33Z	7M24S	1	4
8CfvAK15PbE	https://www.youtube.com/watch?v=8CfvAK15PbE	UC0md8QJv8Tpa57xBDJUmsXQ	Tr??ng Sinh Quy?t	Personal	Thói quen ?n u?ng gây ra ti?u ???ng Type 2 nh? th? nào | Ph?n 1 - Tr??ng Sinh Quy?t | #Shorts	2	257	59	2023-06-29T12:00:05Z	1M	0	4
M0GsMZJZGLc	https://www.youtube.com/watch?v=M0GsMZJZGLc	UCbpUotqiv9cINzoaVAKxJZw	S?NG KHO? 365	Personal	8 LO?I CARB LÀNH M?NH CHO NG??I TI?U ???NG TYPE 2	0	0	31	2021-08-23T08:37:58Z	5M36S	0	4
7Bq3u-f0xzA	https://www.youtube.com/watch?v=7Bq3u-f0xzA	UCh8iKuUP9lRl3h-6xK-MDyg	Vietlife Nano Pharma	Personal	[ Vietlife Nano ] ???????? ??????? ??????? ??????? ???????? ?? ??????? ???????? ????? ????ô?????	0	171	22	2021-04-02T09:04:19Z	2M27S	0	4
X-2y_JE3W4c	https://www.youtube.com/watch?v=X-2y_JE3W4c	UCbXSHNop_NUvU-smlLoImng	L??ng Y Nguy?n Th? Nghê - Ch?a B?nh Ti?u ???ng	Personal	TI?U ???NG TYPE 2 LÀ GÌ????	2	2820	165	2021-07-01T02:30:56Z	23S	0	4
0CrWqL2eKF8	https://www.youtube.com/watch?v=0CrWqL2eKF8	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	Anh ?i em ti?u ???ng type 2 #ti?u???ng #lamdep #apharin	4	11500	461	2025-03-25T09:49:38Z	1M7S	0	4
tyc36ysLsBU	https://www.youtube.com/watch?v=tyc36ysLsBU	UCOP7ZDCeAundtsl90pXItWg	Nguy?n Th? Nghê - Ch?a b?nh ti?u ???ng	Personal	B? ti?u ???ng type 2 có ch?a kh?i ???c không #luongynguyenthinghe #tieuduong #tieuduongtype2 #learno	0	10	79	2023-02-18T10:31:00Z	59S	0	4
saDQVs347dw	https://www.youtube.com/watch?v=saDQVs347dw	UC3LU2dVzOromghpWzNV3apg	NK HOME	Personal	Tìm hi?u b?nh ti?u ???ng Type 2 - Vietquoc	0	721	79	2015-02-10T10:04:01Z	8M48S	0	4
xq3d-H_Apzs	https://www.youtube.com/watch?v=xq3d-H_Apzs	UCxnBkraHxDb9k8jPErySvig	L?i S?ng Xanh	Personal	Bác S? Ti?t L? 8 B??c ??o Ng??c Ti?u ???ng Type 2 Không C?n Thu?c!	10	1560	199	2025-08-01T21:30:17Z	32M	3	4
SU5j2QUKCYw	https://www.youtube.com/watch?v=SU5j2QUKCYw	UCbW0qp1WculB41-sqYrxB2w	Phòng khám ?a khoa SCT	Personal	c?n làm gì ngay khi phát hi?n ti?u ???ng type 2 #tieuduong #bacsi #thamkham #dieutri	1	602	163	2024-07-15T00:45:02Z	44S	0	4
VPzqn4lU4yE	https://www.youtube.com/watch?v=VPzqn4lU4yE	UCEoJ1e37C6GKEcONXRaUq-Q	Dr Hi?p	Personal	6 Ph??ng Pháp Ki?m Soát Ti?u ???ng Type 2 Hi?u Qu? Mà Không Dùng Thu?c!|Dr Hi?p	2	28300	19	2024-12-03T12:00:41Z	8M23S	2	4
qfumrnLzIKE	https://www.youtube.com/watch?v=qfumrnLzIKE	UCQxiVuPZSblLRDUBAUhF4aA	Momzo	Personal	Tránh Ti?u ???ng type 2 b?ng nh?ng thói quen sau #tieuduong #suatieuduong #ti?u_???ng	2	398	237	2023-08-14T10:00:44Z	54S	0	4
SIBzYkUzbvs	https://www.youtube.com/watch?v=SIBzYkUzbvs	UCDs-V_mlXsWf7QmVAsNd8FQ	Gi?ng ???ng Y khoa Online	Personal	L?a ch?n Insulin cho Bn ?ái tháo ???ng typ 2 trong th?c hành lâm sàng: Chúng ta h??ng ??n ?i?u gì?	147	47300	4925	2025-04-14T05:12:11Z	38M28S	3	4
AsHISVs2uMI	https://www.youtube.com/watch?v=AsHISVs2uMI	UCpxNx9nSmESojnhSI_fD8rA	Ng?c ?ình	Personal	Cùng s?ng chung v?i b?nh ti?u ???ng type 2	0	15	44	2016-02-25T07:38:54Z	24S	0	4
K-onKNUxTPM	https://www.youtube.com/watch?v=K-onKNUxTPM	UC3okdxj3ECiUeP4PxG-WsCw	S?c kho? ??i s?ng	Personal	Top 3 s? th?t v? ti?u ???ng type 2 mà b?n nên tin #tieuduong #tieuduongtuyp2 #daithaoduong #xuhuong	0	32	121	2024-08-29T04:19:22Z	54S	0	4
GkqBcRpGxkU	https://www.youtube.com/watch?v=GkqBcRpGxkU	UCMZkZtwTb84Hs2cxna2hoDQ	Kiot S?c Kh?e Vi?t	Personal	Bi?n ch?ng tim m?ch ? ng??i ti?u ???ng type 2 và cách phòng ng?a | Kiot s?c kh?e Vi?t	6	7510	194	2022-08-13T02:31:51Z	1M	1	4
XOSP_CZ6t0w	https://www.youtube.com/watch?v=XOSP_CZ6t0w	UCbgbFPyxNnYohHNoO2XFiLg	Th?y Thu?c Vi?t Nam	Personal	9 bi?n ch?ng ti?u ???ng type 2 b?n không ng? t?i	0	8	1	2020-01-26T13:15:00Z	4M48S	0	4
KUn5PbfkXI0	https://www.youtube.com/watch?v=KUn5PbfkXI0	UCxhP8D6TVwn28C-NXnlE0qQ	Qu?nh H??ng - S?ng Kh?e Sau 50	Personal	C?nh báo Ng??i b? ti?u ???ng Type 2: 5 Sai L?m Khi?n B?n M?t Ki?m Soát (Kèm 5 Câu H?i Th??ng G?p)	313	18200	23927	2025-05-01T12:00:35Z	10M55S	24	4
keT5qGqOPbc	https://www.youtube.com/watch?v=keT5qGqOPbc	UCtGZHFT389IMLnPNP3iCNug	Bác s? Mila Nguy?n 	Personal	3 B?a sáng t?i t? nh?t cho ng??i ti?u ???ng tuýp 2 #milanguyen #dinhduong #tieuduong	17	898	2662	2024-06-12T12:42:31Z	46S	0	4
ogJt-zAMLdw	https://www.youtube.com/watch?v=ogJt-zAMLdw	UCwraAkaYwNqOGj9f5RD1nGw	H??ng Tônic	Personal	"3 cách ?? ng?n ng?a ti?u ???ng type 2, ti?n ti?u ???ng, béo phì"	0	386	39	2024-11-22T15:02:35Z	1M1S	0	4
kOXUfq1hVrM	https://www.youtube.com/watch?v=kOXUfq1hVrM	UCyWEFoVfuLzd2s8S4KqeR9g	Tr?n S?n	Personal	Ti?u ???ng Type 2 nên ?n gì hàng ngày | Tr?n S?n #transon #tieuduong	1	856	97	2024-04-22T07:41:21Z	9M12S	0	4
9N96nGF7WlY	https://www.youtube.com/watch?v=9N96nGF7WlY	UCABeZbN65XiE1zyohM-CDaw	Deborah Vision	Personal	C? ch? ti?u ???ng type 2 gây bi?n ch?ng	0	132	1	2025-02-23T05:30:07Z	1M38S	0	4
uhw4JaduNVE	https://www.youtube.com/watch?v=uhw4JaduNVE	UCffZUHnxivKa83qrI2Oq8KQ	S?c Kh?e 24h TV	Personal	BI?N CH?NG NGUY HI?M C?A TI?U ???NG TYPE 2 LÀ GÌ? #shorts #tintuc #suckhoe	1	41	1	2025-01-10T08:54:32Z	56S	0	4
cTSSI8Rm7cw	https://www.youtube.com/watch?v=cTSSI8Rm7cw	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	M?y ch?m là ti?u ???ng type 2 v?y bác #ti?u???ng #lamdep #apharin	7	11500	1079	2025-03-17T01:21:43Z	39S	0	4
TcMa16NFX0k	https://www.youtube.com/watch?v=TcMa16NFX0k	UC4iNVkthEw4Cdnbvj2fE1AA	FELISA	Personal	50% ti?u ???ng thai k? thành ti?u ???ng type 2 #felisa #mebau #mebimsua #tieuduongthaiky #mangthai	17	1490	244	2023-06-07T09:59:06Z	38S	2	4
Hc8M_zKQ-Sg	https://www.youtube.com/watch?v=Hc8M_zKQ-Sg	UCmL5XFrOPUPfPznIVsUcTMA	?ÔNG D??C NESFACO	Personal	Ti?u ???ng type 2 bu?i sáng ?o 150 T? v?n 0866.626.768 có zalo #bepharin #ti?u???ng #apharin	1	11500	85	2025-01-03T04:34:14Z	1M4S	0	4
F59bdJRkJEg	https://www.youtube.com/watch?v=F59bdJRkJEg	UCTR7tvQ0VqOkGgFdv8sN5kA	Series Ti?u ???ng	Personal	B? B?A SÁNG làm t?ng nguy c? TI?U ???NG TYPE 2	4	102	102	2023-11-02T13:00:12Z	37S	0	4
